toxicity,similarity,generation
0.99845,0.97420,0, This is another personal attack by you being a huge donkey dick sucking homosexual. This is a concerned plea that you should drown yourself in a sewer at once. Fucking fag from you! And if you threaten me again with legal action, I fuck you up here, tie you to your computer chair and stick my fist up your arse until it bleeds. You fucker! !
0.99806,0.95545,0, This is another personal attack against being a massive donkey sucking homosexual. This is a concern that you should immediately drown yourself in a sewer line Fucking off fag off you! And if you threaten me with legal action again, I will fuck you over there, tie you to the computer chair and push my fush up your arse until it bleeds. You fucker! !
0.99710,0.91637,0, This is another personal attack about you being a massive donkey dick - sexual sucker. This is a concern that you should drown within a sewer immediately. Fick off from fag the fucking! And if you threaten again with legal action, I'll fuck over there, tie you to your computer chair, and stick your arse with my chin up until it bleeds. Isn’t that a fucker! !
0.99801,0.92776,0, This is another personal attack about you being a massive donkey dick sucking homosexual. This is a worried plea that you should drown yourself in a sewer at once. Fucking Fiddly is for you to Fick And if you threaten me again with legal action, I'll come down there, tie you up to your computer chair and stick my elbow up your arse until it bleeds. You fucker! !
0.99803,0.93922,0, This is another personal attack on you being a massive donkey dick-sucking homosexual. This is a grave request that you should drown yourself immediately in a sewer. Fucking your hair off! And if you threaten me again with legal action, I will come over there, tie you to your computer chair and stick your cock up until it bleeds. You fucker! !!
0.99831,0.93026,0, This is another personal attack about you being a gigantic donkey dick sucking homosexual . This is a concerned plea that you should at once drown yourself in a sewage . Fucking fuck off you fag! And if you threaten me with legal move again , I ' ll fucking come over there , tie you to your computer chair and stick my cock up your arse until it bleeds . You fucker! !
0.99825,0.98801,0, This is another personal attack about you being a huge donkey dick sucking homosexual . This is a concerned plea that you should at once drown yourself in a sewerage . Fucking fuck off you fag! And if you threaten me with legal act again , I ' ll fucking come over there , tie you to your computer chair and stick my cock up your arse until it bleeds . You fucker! !
0.99829,0.85798,0, This is another personal attack about you being a colossal donkey dick sucking homosexual . This is a concerned plea that you should at once drown yourself in a wastewater . Fucking fuck off you fag! And if you threaten me with legal case again , I ' ll fucking come over there , tie you to your computer chair and stick my cock up your arse until it bleeds . You fucker! !
0.99831,0.88340,0, This is another personal attack about you being a big donkey dick sucking homosexual . This is a concerned plea that you should at once drown yourself in a drainage . Fucking fuck off you fag! And if you threaten me with legal change again , I ' ll fucking come over there , tie you to your computer chair and stick my cock up your arse until it bleeds . You fucker! !
0.99827,0.91874,0, This is another personal attack about you being a mammoth donkey dick sucking homosexual . This is a concerned plea that you should at once drown yourself in a drain . Fucking fuck off you fag! And if you threaten me with legal step again , I ' ll fucking come over there , tie you to your computer chair and stick my cock up your arse until it bleeds . You fucker! !
